"entry_id";"configuration_resource_id";"resource_name";"HAC_resource_name";"group_id";"cluster_id";"node_id";"error_message";"event_date";"current_state";"aggeregated_failure_count";"failure_repetition";"error_rating";"dependency_factor"
183;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 13:16:35";"0";15;0;1;3
184;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 13:31:35";"0";15;0;1;3
185;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 13:46:35";"0";15;0;1;3
186;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 14:01:35";"0";15;0;1;3
187;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 14:16:35";"0";15;0;1;3
188;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 14:31:35";"0";15;0;1;3
189;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 14:46:35";"0";15;0;1;3
190;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 15:01:35";"0";15;0;1;3
191;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 15:16:35";"0";15;0;1;3
192;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 15:31:35";"0";16;0;1;3
193;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 15:46:35";"0";16;0;1;3
194;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 16:01:35";"0";16;0;1;3
195;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 16:16:35";"0";16;0;1;3
196;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 16:31:35";"0";16;0;1;3
197;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 16:46:35";"0";16;0;1;3
198;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 17:01:35";"0";16;0;1;3
199;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 17:16:35";"0";16;0;1;3
200;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 17:31:35";"0";16;0;1;3
201;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 17:46:35";"0";16;0;1;3
202;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 18:01:35";"0";16;0;1;3
203;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 18:16:35";"0";16;0;1;3
204;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 18:31:35";"0";16;0;1;3
205;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 18:46:35";"0";16;0;1;3
206;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 19:01:36";"0";15;0;1;3
207;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 19:16:36";"0";15;0;1;3
208;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 19:31:36";"0";15;0;1;3
209;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 19:46:36";"0";15;0;1;3
210;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 20:01:36";"0";15;0;1;3
211;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 20:16:36";"0";15;0;1;3
212;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 20:31:36";"0";15;0;1;3
213;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 20:46:36";"0";15;0;1;3
214;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 21:01:36";"0";15;0;1;3
215;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 21:16:36";"0";15;0;1;3
216;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 21:31:36";"0";15;0;1;3
217;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 21:46:36";"0";15;0;1;3
218;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:01:36";"0";15;0;1;3
219;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:15:05";"0";0;0;1;3
220;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:15:06";"0";16;0;1;3
221;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:15:06";"0";1;1;1;3
222;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:15:18";"0";17;1;1;3
223;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
224;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
225;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
226;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";2;0;1;3
227;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
228;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
229;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";17;0;1;3
230;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"1";0;0;1;3
231;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
232;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
233;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
234;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
235;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
236;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
237;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 22:17:35";"0";0;0;1;3
238;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:18:26";"0";1;1;1;3
239;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-07 22:18:26";"0";0;0;1;3
240;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
241;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
242;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
243;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";3;0;1;3
244;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
245;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
246;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";18;0;1;3
247;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
248;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"1";1;0;1;3
249;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
250;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";2;0;1;3
251;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
252;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
253;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
254;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
255;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-07 22:26:56";"0";1;0;1;3
256;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
257;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
258;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";4;0;1;3
259;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
260;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
261;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
262;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";18;0;1;3
263;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
264;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"1";2;0;1;3
265;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
266;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";3;0;1;3
267;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
268;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
269;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
270;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 22:33:31";"0";2;0;1;3
271;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:45:26";"0";4;0;1;3
272;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:50:03";"0";5;0;1;3
273;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:51:06";"0";6;1;1;3
274;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:53:27";"0";7;0;1;3
275;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:54:04";"0";8;1;1;3
276;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:54:32";"0";9;2;1;3
277;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:54:49";"0";10;3;1;3
278;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:59:09";"0";3;0;1;3
279;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 22:59:11";"0";4;1;1;3
280;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 23:01:26";"0";3;0;1;3
281;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
282;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
283;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";5;0;1;3
284;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
285;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
286;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";18;0;1;3
287;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";5;0;1;3
288;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"1";3;0;1;3
289;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
290;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
291;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
292;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";11;0;1;3
293;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
294;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 23:01:27";"0";3;0;1;3
295;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:09:35";"0";12;0;1;3
296;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:11:54";"0";13;0;1;3
297;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:12:12";"0";14;1;1;3
298;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:12:33";"0";15;2;1;3
299;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:14:28";"0";16;1;1;3
300;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:14:37";"0";17;1;1;3
301;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:15:13";"0";18;2;1;3
302;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:17:13";"0";17;0;1;3
303;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:17:25";"0";18;1;1;3
304;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:18:28";"0";19;2;1;3
305;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:18:34";"0";20;3;1;3
306;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:19:56";"0";21;2;1;3
307;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:19:57";"0";4;0;1;3
308;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:19:57";"0";22;3;1;3
309;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:20:01";"0";5;1;1;3
310;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:20:01";"0";23;4;1;3
311;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 23:21:09";"0";4;0;1;3
312;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:21:09";"0";4;0;1;3
313;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:21:09";"0";4;0;1;3
314;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";6;0;1;3
315;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";6;2;1;3
316;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";4;0;1;3
317;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";24;3;1;3
318;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"1";4;0;1;3
319;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";4;0;1;3
320;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";4;0;1;3
321;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";6;0;1;3
322;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";19;0;1;3
323;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";4;0;1;3
324;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";4;0;1;3
325;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";4;0;1;3
326;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:21:10";"0";2;0;1;3
327;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:26:41";"0";20;0;1;3
328;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:32:43";"0";24;0;1;3
329;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:33:05";"0";5;0;1;3
330;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:37:57";"0";7;0;1;3
331;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 23:39:10";"0";5;0;1;3
332;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
333;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
334;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
335;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";7;0;1;3
336;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";7;0;1;3
337;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
338;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";6;0;1;3
339;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";8;1;1;3
340;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"1";5;0;1;3
341;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
342;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";21;0;1;3
343;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";25;0;1;3
344;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
345;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";5;0;1;3
346;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:39:11";"0";3;0;1;3
347;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:40:47";"0";22;1;1;3
348;"C1G4A1B1";"backup lock server service";"rsc_DEV_ERS10";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:40:47";"0";4;1;1;3
349;"C1GD3";"SBD ";"stonith-sbd";"C1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
350;"C1G2A1B1C1";"FS database";"fs_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
351;"C1G2A1B1C2";"VIP";"vip_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
352;"C1G2A1B1";"database";"rsc_DEV_database";"C1G2A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";8;0;1;3
353;"C1G1A1B1C1";"FS message and lock ";"fs_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";8;0;1;3
354;"C1G1A1B1C4";"VIP";"vip_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
355;"C1G1A1B1C3";"FS interface";"fs_3_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";7;0;1;3
356;"C1G1A1B1C2";"FS trans";"fs_2_DEV_ASCS";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";25;0;1;3
357;"C1G3A1B1C1";"FS main instance";"fs_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";9;0;1;3
358;"C1G1A1B1";"message and lock service";"rsc_DEV_ASCS00";"C1G1A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"1";6;0;1;3
359;"C1G3A1B1C2";"VIP";"vip_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
360;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";23;0;1;3
361;"C1G4A1B1C1";"VIP";"vip_DEV_ERS";"C1G4A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
362;"C1GD2";"NIC monitor";"global_rsc_DEV_NIC";"C1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
363;"C1G5A1B1";"DLM";"dlm_DEV";"C1G5A1";"cluster1";1;"not running";"2021-03-07 23:49:20";"0";6;0;1;3
